,ht,at,n,Date,Year,PTS,OPP,OT
0,Miami (OH),Ferris State,False,20221001,2023,2,2,1
1,UMass Lowell,St. Lawrence,False,20221001,2023,4,0,0
2,Northern Michigan,Bowling Green,False,20221001,2023,4,6,0
3,Boston University,Bentley,False,20221001,2023,8,2,0
4,Union,Rochester,False,20221001,2023,4,3,0
5,Mercyhurst,Ohio State,False,20221001,2023,2,4,0
6,St. Thomas - Minnesota,St. Cloud State,False,20221001,2023,1,3,0
7,Minnesota Duluth,Arizona State,False,20221001,2023,3,2,1
8,Vermont,UConn,False,20221001,2023,1,4,0
9,Northeastern,Long Island University,False,20221001,2023,3,2,1
10,Minnesota,Lindenwood,False,20221001,2023,4,0,0
11,Alaska Anchorage,Western Michigan,False,20221001,2023,3,1,0
12,Alaska,American International,False,20221001,2023,1,1,1
13,Miami (OH),Ferris State,False,20221002,2023,4,1,0
14,Army,Union,False,20221002,2023,2,2,1
15,Mercyhurst,Ohio State,False,20221002,2023,1,4,0
16,Vermont,UConn,False,20221002,2023,1,3,0
17,St. Cloud State,St. Thomas - Minnesota,False,20221002,2023,4,0,0
18,Minnesota Duluth,Arizona State,False,20221002,2023,4,1,0
19,Northern Michigan,Bowling Green,False,20221002,2023,4,3,1
20,Minnesota,Lindenwood,False,20221002,2023,6,4,0
21,Alaska,American International,False,20221002,2023,2,1,0
22,Alaska Anchorage,Western Michigan,False,20221002,2023,1,4,0
23,Penn State,Canisius,False,20221007,2023,5,2,0
24,Providence,Sacred Heart,False,20221007,2023,6,1,0
25,Rensselaer,Mercyhurst,False,20221007,2023,6,3,0
26,Boston College,Quinnipiac,False,20221007,2023,0,4,0
27,Clarkson,New Hampshire,False,20221007,2023,3,4,1
28,Colgate,Northern Michigan,False,20221007,2023,2,3,0
29,St. Lawrence,Merrimack,False,20221007,2023,3,1,0
30,Michigan State,Bowling Green,False,20221007,2023,1,3,0
31,Michigan,Lindenwood,False,20221007,2023,7,4,0
32,Ohio State,Wisconsin,False,20221007,2023,3,1,0
33,Rochester,Army,False,20221007,2023,3,2,0
34,UConn,Union,False,20221007,2023,4,1,0
35,Ferris State,Michigan Tech,False,20221007,2023,2,1,0
36,UMass Lowell,Miami (OH),False,20221007,2023,1,3,0
37,Northeastern,Vermont,False,20221007,2023,5,2,0
38,Minnesota,Minnesota State,False,20221007,2023,4,1,0
39,North Dakota,Holy Cross,False,20221007,2023,6,0,0
40,Omaha,Niagara,False,20221007,2023,3,4,0
41,St. Thomas - Minnesota,Alaska,False,20221007,2023,2,4,0
42,Bemidji State,Arizona State,False,20221007,2023,0,3,0
43,Denver,Notre Dame,False,20221007,2023,5,2,0
44,Air Force,Maine,False,20221007,2023,1,4,0
45,Colorado College,Alaska Anchorage,False,20221007,2023,6,2,0
46,Colgate,Northern Michigan,False,20221008,2023,1,4,0
47,UConn,Union,False,20221008,2023,4,3,1
48,Ohio State,Wisconsin,False,20221008,2023,4,3,0
49,Stonehill,Long Island University,False,20221008,2023,1,7,0
50,Rochester,Army,False,20221008,2023,4,1,0
51,Penn State,Canisius,False,20221008,2023,7,5,0
52,UMass Lowell,Miami (OH),False,20221008,2023,4,2,0
53,North Dakota,Holy Cross,False,20221008,2023,4,1,0
54,Rensselaer,Mercyhurst,False,20221008,2023,3,2,1
55,Clarkson,Merrimack,False,20221008,2023,2,3,0
56,St. Lawrence,New Hampshire,False,20221008,2023,1,4,0
57,Michigan,Lindenwood,False,20221008,2023,3,1,0
58,Northeastern,Vermont,False,20221008,2023,5,0,0
59,American International,UMass,False,20221008,2023,2,2,1
60,Minnesota,Minnesota State,False,20221008,2023,2,3,0
61,St. Thomas - Minnesota,Alaska,False,20221008,2023,3,2,1
62,Bemidji State,Arizona State,False,20221008,2023,5,4,1
63,Bowling Green,Michigan State,False,20221008,2023,1,2,0
64,Ferris State,Western Michigan,False,20221008,2023,4,6,0
65,Air Force,Notre Dame,False,20221008,2023,5,5,1
66,Colorado College,Alaska Anchorage,False,20221008,2023,4,1,0
67,Denver,Maine,False,20221008,2023,3,1,0
68,Omaha,Niagara,False,20221008,2023,3,4,0
69,Quinnipiac,Long Island University,False,20221009,2023,2,2,1
70,Penn State,Mercyhurst,False,20221013,2023,6,3,0
71,Union,Bentley,False,20221013,2023,5,1,0
72,Holy Cross,Sacred Heart,False,20221013,2023,2,3,0
73,Providence,Clarkson,False,20221013,2023,5,2,0
74,Western Michigan,Bowling Green,False,20221013,2023,4,1,0
75,Michigan State,UMass Lowell,False,20221013,2023,4,3,0
76,Alaska,Michigan Tech,False,20221013,2023,0,2,0
77,Holy Cross,Sacred Heart,False,20221014,2023,1,5,0
78,Mercyhurst,Penn State,False,20221014,2023,1,4,0
79,Niagara,American International,False,20221014,2023,3,6,0
80,St. Lawrence,Colorado College,False,20221014,2023,5,1,0
81,Rensselaer,Long Island University,False,20221014,2023,1,0,0
82,UMass,Denver,False,20221014,2023,4,2,0
83,Michigan,Boston University,False,20221014,2023,9,2,0
84,UConn,Ohio State,False,20221014,2023,0,0,1
85,Ferris State,Canisius,False,20221014,2023,3,5,0
86,Bowling Green,Western Michigan,False,20221014,2023,2,8,0
87,Lake Superior State,Omaha,False,20221014,2023,1,3,0
88,Notre Dame,Northern Michigan,False,20221014,2023,3,1,0
89,Michigan State,UMass Lowell,False,20221014,2023,2,3,0
90,North Dakota,Quinnipiac,False,20221014,2023,5,5,1
91,Wisconsin,St. Cloud State,False,20221014,2023,1,5,0
92,Minnesota State,Minnesota Duluth,False,20221014,2023,6,0,0
93,Lindenwood,Air Force,False,20221014,2023,7,6,0
94,Arizona State,Colgate,False,20221014,2023,2,0,0
95,Alaska,Michigan Tech,False,20221014,2023,2,6,0
96,Lindenwood,Air Force,False,20221015,2023,3,5,0
97,UConn,Ohio State,False,20221015,2023,6,1,0
98,Bentley,Maine,False,20221015,2023,5,1,0
99,Niagara,American International,False,20221015,2023,2,5,0
100,Lake Superior State,Omaha,False,20221015,2023,4,4,1
101,Rensselaer,Army,False,20221015,2023,7,4,0
102,St. Lawrence,Colorado College,False,20221015,2023,4,1,0
103,New Hampshire,Boston College,False,20221015,2023,2,4,0
104,Rochester,Union,False,20221015,2023,8,5,0
105,Ferris State,Canisius,False,20221015,2023,4,1,0
106,North Dakota,Quinnipiac,False,20221015,2023,2,6,0
107,Minnesota State,Minnesota Duluth,False,20221015,2023,2,1,0
108,UMass,Denver,False,20221015,2023,3,0,0
109,Northeastern,Providence,False,20221015,2023,1,2,0
110,Wisconsin,St. Cloud State,False,20221015,2023,1,2,0
111,Arizona State,Colgate,False,20221015,2023,0,4,0
112,Notre Dame,Northern Michigan,False,20221016,2023,5,4,0
113,Michigan,Boston University,False,20221016,2023,2,3,0
114,American International,Holy Cross,False,20221018,2023,3,7,0
115,Canisius,Rensselaer,False,20221018,2023,3,2,0
116,Merrimack,New Hampshire,False,20221018,2023,6,1,0
117,Northeastern,Boston College,False,20221018,2023,3,3,1
118,Ohio State,Bentley,False,20221020,2023,9,2,0
119,Penn State,St. Thomas - Minnesota,False,20221020,2023,6,2,0
120,Air Force,Rochester,False,20221020,2023,3,2,0
121,Ohio State,Bentley,False,20221021,2023,3,1,0
122,Clarkson,Mercyhurst,False,20221021,2023,1,2,1
123,New Hampshire,Army,False,20221021,2023,3,1,0
124,Canisius,Miami (OH),False,20221021,2023,3,5,0
125,Niagara,Sacred Heart,False,20221021,2023,6,4,0
126,Merrimack,Colgate,False,20221021,2023,5,0,0
127,UMass,Union,False,20221021,2023,7,1,0
128,Penn State,St. Thomas - Minnesota,False,20221021,2023,3,2,1
129,Notre Dame,Western Michigan,False,20221021,2023,2,0,0
130,Michigan State,Long Island University,False,20221021,2023,3,1,0
131,Boston University,UConn,False,20221021,2023,3,4,1
132,Northern Michigan,Alaska Anchorage,False,20221021,2023,9,1,0
133,Lake Superior State,Michigan,False,20221021,2023,2,5,0
134,Michigan Tech,Bemidji State,False,20221021,2023,2,5,0
135,Minnesota,North Dakota,False,20221021,2023,3,2,1
136,Minnesota Duluth,Wisconsin,False,20221021,2023,2,5,0
137,Omaha,Alaska,False,20221021,2023,2,3,1
138,St. Cloud State,Minnesota State,False,20221021,2023,3,2,0
139,Arizona State,Colorado College,False,20221021,2023,5,3,0
140,Denver,Providence,False,20221021,2023,4,1,0
141,Air Force,Rochester,False,20221021,2023,2,4,0
142,Stonehill,New England,False,20221022,2023,2,1,1
143,Canisius,Miami (OH),False,20221022,2023,0,2,0
144,Niagara,Sacred Heart,False,20221022,2023,1,5,0
145,Western Michigan,Notre Dame,False,20221022,2023,4,0,0
146,Michigan State,Long Island University,False,20221022,2023,8,4,0
147,Lake Superior State,Michigan,False,20221022,2023,1,5,0
148,Northern Michigan,Alaska Anchorage,False,20221022,2023,1,3,0
149,Michigan Tech,Bemidji State,False,20221022,2023,2,2,1
150,Vermont,Holy Cross,False,20221022,2023,6,0,0
151,Maine,Quinnipiac,False,20221022,2023,4,0,0
152,UMass,Union,False,20221022,2023,7,0,0
153,Merrimack,Colgate,False,20221022,2023,3,5,0
154,St. Cloud State,Minnesota State,False,20221022,2023,4,3,0
155,Minnesota Duluth,Wisconsin,False,20221022,2023,0,3,0
156,Boston University,UConn,False,20221022,2023,5,2,0
157,Northeastern,UMass Lowell,False,20221022,2023,2,3,0
158,American International,Lindenwood,False,20221022,2023,5,0,0
159,Clarkson,Mercyhurst,False,20221022,2023,5,1,0
160,Minnesota,North Dakota,False,20221022,2023,4,5,1
161,Denver,Providence,False,20221022,2023,4,1,0
162,Arizona State,Colorado College,False,20221022,2023,6,1,0
163,Boston College,New Hampshire,False,20221023,2023,5,0,0
164,Omaha,Alaska,False,20221023,2023,3,2,1
165,American International,Lindenwood,False,20221023,2023,5,3,0
166,Maine,Quinnipiac,False,20221023,2023,2,6,0
167,New England,Stonehill,False,20221025,2023,0,7,0
168,UConn,Boston College,False,20221027,2023,5,1,0
169,Ohio State,Minnesota,False,20221028,2023,6,4,0
170,Army,American International,False,20221028,2023,2,8,0
171,Sacred Heart,Canisius,False,20221028,2023,6,3,0
172,Niagara,Mercyhurst,False,20221028,2023,4,4,1
173,Colgate,Vermont,False,20221028,2023,1,2,0
174,Rensselaer,Union,False,20221028,2023,2,1,0
175,Harvard,Dartmouth,False,20221028,2023,5,2,0
176,Michigan,Western Michigan,False,20221028,2023,5,4,0
177,Maine,Northeastern,False,20221028,2023,2,2,1
178,UMass,Merrimack,False,20221028,2023,3,2,1
179,New Hampshire,Providence,False,20221028,2023,2,2,1
180,Bentley,Lindenwood,False,20221028,2023,3,7,0
181,Rochester,Holy Cross,False,20221028,2023,5,2,0
182,Miami (OH),Denver,False,20221028,2023,0,4,0
183,Lake Superior State,Clarkson,False,20221028,2023,3,4,1
184,Michigan Tech,St. Lawrence,False,20221028,2023,6,0,0
185,Northern Michigan,Alaska,False,20221028,2023,1,2,0
186,Ferris State,St. Thomas - Minnesota,False,20221028,2023,3,2,1
187,UMass Lowell,Boston University,False,20221028,2023,2,1,0
188,Notre Dame,Michigan State,False,20221028,2023,5,0,0
189,Long Island University,Omaha,False,20221028,2023,1,2,0
190,Minnesota Duluth,Cornell,False,20221028,2023,3,2,0
191,Wisconsin,Penn State,False,20221028,2023,1,2,0
192,Bemidji State,St. Cloud State,False,20221028,2023,3,1,0
193,Minnesota State,Bowling Green,False,20221028,2023,3,2,1
194,Sacred Heart,Canisius,False,20221029,2023,3,1,0
195,Colgate,Vermont,False,20221029,2023,1,1,1
196,Bentley,Lindenwood,False,20221029,2023,3,1,0
197,Rochester,Holy Cross,False,20221029,2023,3,2,1
198,Ohio State,Minnesota,False,20221029,2023,2,4,0
199,UMass Dartmouth,Stonehill,False,20221029,2023,1,3,0
200,Miami (OH),Denver,False,20221029,2023,2,4,0
201,Western Michigan,Michigan,False,20221029,2023,5,6,1
202,Notre Dame,Michigan State,False,20221029,2023,1,1,1
203,Michigan Tech,St. Lawrence,False,20221029,2023,3,0,0
204,Lake Superior State,Clarkson,False,20221029,2023,5,1,0
205,Northern Michigan,Alaska,False,20221029,2023,3,2,0
206,Ferris State,St. Thomas - Minnesota,False,20221029,2023,2,5,0
207,Union,Rensselaer,False,20221029,2023,6,0,0
208,Yale,Brown,False,20221029,2023,2,0,0
209,Long Island University,Omaha,False,20221029,2023,1,7,0
210,Boston University,UMass Lowell,False,20221029,2023,2,1,1
211,Merrimack,UMass,False,20221029,2023,2,1,1
212,Providence,New Hampshire,False,20221029,2023,3,1,0
213,Mercyhurst,Niagara,False,20221029,2023,2,3,0
214,Maine,Northeastern,False,20221029,2023,1,4,0
215,Minnesota State,Bowling Green,False,20221029,2023,4,2,0
216,St. Cloud State,Bemidji State,False,20221029,2023,4,1,0
217,Minnesota Duluth,Cornell,False,20221029,2023,4,2,0
218,Harvard,Princeton,False,20221029,2023,4,2,0
219,Army,Dartmouth,False,20221030,2023,8,3,0
220,Brown,Yale,False,20221030,2023,2,1,0
221,Merrimack,Boston College,False,20221103,2023,3,1,0
222,Canisius,Holy Cross,False,20221104,2023,1,3,0
223,Army,Lindenwood,False,20221104,2023,1,2,0
224,Mercyhurst,Sacred Heart,False,20221104,2023,3,6,0
225,Dartmouth,Yale,False,20221104,2023,6,0,0
226,Harvard,Brown,False,20221104,2023,5,2,0
227,Clarkson,Union,False,20221104,2023,2,3,0
228,Princeton,Cornell,False,20221104,2023,1,3,0
229,St. Lawrence,Rensselaer,False,20221104,2023,3,2,0
230,Quinnipiac,Colgate,False,20221104,2023,3,2,0
231,Western Michigan,Miami (OH),False,20221104,2023,7,1,0
232,Michigan State,Wisconsin,False,20221104,2023,5,0,0
233,Providence,UMass,False,20221104,2023,7,4,0
234,Northeastern,New Hampshire,False,20221104,2023,6,2,0
235,Bentley,Niagara,False,20221104,2023,0,6,0
236,UConn,Maine,False,20221104,2023,3,2,1
237,Lake Superior State,Northern Michigan,False,20221104,2023,1,4,0
238,Bowling Green,Michigan Tech,False,20221104,2023,2,3,0
239,UMass Lowell,Vermont,False,20221104,2023,4,0,0
240,Penn State,Michigan,False,20221104,2023,3,0,0
241,Minnesota,Notre Dame,False,20221104,2023,4,1,0
242,Bemidji State,Ferris State,False,20221104,2023,2,2,1
243,St. Thomas - Minnesota,Minnesota State,False,20221104,2023,2,7,0
244,Omaha,North Dakota,False,20221104,2023,1,4,0
245,Denver,St. Cloud State,False,20221104,2023,3,4,1
246,Air Force,Alaska Anchorage,False,20221104,2023,5,3,0
247,Boston College,Merrimack,False,20221105,2023,2,5,0
248,American International,Rochester,False,20221105,2023,3,4,0
249,Army,Lindenwood,False,20221105,2023,3,5,0
250,Canisius,Holy Cross,False,20221105,2023,2,2,1
251,Mercyhurst,Sacred Heart,False,20221105,2023,3,3,1
252,UConn,Maine,False,20221105,2023,3,2,0
253,Dartmouth,Brown,False,20221105,2023,2,2,1
254,Bentley,Niagara,False,20221105,2023,2,4,0
255,Western Michigan,Miami (OH),False,20221105,2023,5,2,0
256,Michigan State,Wisconsin,False,20221105,2023,5,1,0
257,UMass Lowell,Vermont,False,20221105,2023,2,0,0
258,Lake Superior State,Northern Michigan,False,20221105,2023,3,5,0
259,Harvard,Yale,False,20221105,2023,4,0,0
260,Princeton,Colgate,False,20221105,2023,3,4,1
261,Clarkson,Rensselaer,False,20221105,2023,3,0,0
262,Quinnipiac,Cornell,False,20221105,2023,2,0,0
263,UMass,Providence,False,20221105,2023,3,4,1
264,New Hampshire,Northeastern,False,20221105,2023,0,3,0
265,Air Force,Alaska Anchorage,False,20221105,2023,3,1,0
266,Bemidji State,Ferris State,False,20221105,2023,2,1,1
267,Minnesota State,St. Thomas - Minnesota,False,20221105,2023,4,3,0
268,Bowling Green,Michigan Tech,False,20221105,2023,6,1,0
269,St. Lawrence,Union,False,20221105,2023,4,2,0
270,Penn State,Michigan,False,20221105,2023,3,4,1
271,Denver,St. Cloud State,False,20221105,2023,3,2,0
272,American International,Rochester,False,20221106,2023,2,3,0
273,Michigan State,Ohio State,False,20221110,2023,4,2,0
274,Minnesota,Penn State,False,20221110,2023,2,4,0
275,Merrimack,Maine,False,20221111,2023,1,0,0
276,Anna Maria College,Stonehill,False,20221111,2023,2,5,0
277,Canisius,American International,False,20221111,2023,5,2,0
278,Rochester,Sacred Heart,False,20221111,2023,3,1,0
279,Brown,Quinnipiac,False,20221111,2023,3,4,0
280,Union,Dartmouth,False,20221111,2023,4,1,0
281,Clarkson,Colgate,False,20221111,2023,4,0,0
282,Rensselaer,Harvard,False,20221111,2023,2,3,1
283,St. Lawrence,Cornell,False,20221111,2023,1,5,0
284,Yale,Princeton,False,20221111,2023,0,3,0
285,Michigan State,Ohio State,False,20221111,2023,4,3,0
286,Northeastern,Boston College,False,20221111,2023,4,4,1
287,UMass,Boston University,False,20221111,2023,2,7,0
288,Providence,UConn,False,20221111,2023,1,1,1
289,Vermont,New Hampshire,False,20221111,2023,2,1,1
290,Miami (OH),Colorado College,False,20221111,2023,1,1,1
291,Northern Michigan,Bemidji State,False,20221111,2023,2,0,0
292,Michigan Tech,Lake Superior State,False,20221111,2023,2,2,1
293,Bowling Green,St. Thomas - Minnesota,False,20221111,2023,3,2,0
294,Notre Dame,Michigan,False,20221111,2023,1,5,0
295,Minnesota Duluth,Omaha,False,20221111,2023,2,3,0
296,Minnesota,Penn State,False,20221111,2023,3,1,0
297,Wisconsin,Long Island University,False,20221111,2023,3,2,0
298,North Dakota,Denver,False,20221111,2023,2,3,0
299,St. Cloud State,Western Michigan,False,20221111,2023,2,4,0
300,Canisius,American International,False,20221112,2023,3,2,0
301,UConn,Providence,False,20221112,2023,6,6,1
302,Rochester,Sacred Heart,False,20221112,2023,3,1,0
303,Miami (OH),Colorado College,False,20221112,2023,1,2,0
304,Notre Dame,Michigan,False,20221112,2023,3,2,1
305,Northern Michigan,Bemidji State,False,20221112,2023,1,4,0
306,Michigan Tech,Lake Superior State,False,20221112,2023,2,0,0
307,Brown,Princeton,False,20221112,2023,0,1,0
308,St. Lawrence,Colgate,False,20221112,2023,1,4,0
309,Rensselaer,Dartmouth,False,20221112,2023,2,1,0
310,Clarkson,Cornell,False,20221112,2023,4,1,0
311,Yale,Quinnipiac,False,20221112,2023,0,4,0
312,Union,Harvard,False,20221112,2023,1,5,0
313,St. Cloud State,Western Michigan,False,20221112,2023,4,1,0
314,Minnesota Duluth,Omaha,False,20221112,2023,3,2,1
315,Boston College,Northeastern,False,20221112,2023,3,2,0
316,Boston University,UMass,False,20221112,2023,5,1,0
317,Merrimack,Maine,False,20221112,2023,5,3,0
318,Vermont,New Hampshire,False,20221112,2023,2,1,0
319,Arizona State,Alaska Anchorage,False,20221112,2023,3,0,0
320,Bowling Green,St. Thomas - Minnesota,False,20221112,2023,3,2,0
321,North Dakota,Denver,False,20221112,2023,3,6,0
322,Wisconsin,Long Island University,False,20221112,2023,4,3,1
323,Air Force,Bentley,False,20221112,2023,2,0,0
324,American International,Holy Cross,False,20221115,2023,4,1,0
325,New Hampshire,Harvard,False,20221115,2023,1,3,0
326,Boston College,UMass Lowell,False,20221115,2023,3,2,0
327,Michigan,Minnesota,False,20221117,2023,2,5,0
328,Sacred Heart,Merrimack,False,20221117,2023,0,3,0
329,Holy Cross,Mercyhurst,False,20221118,2023,1,3,0
330,Michigan,Minnesota,False,20221118,2023,3,6,0
331,Army,Bentley,False,20221118,2023,2,0,0
332,Princeton,Quinnipiac,False,20221118,2023,1,4,0
333,Clarkson,Arizona State,False,20221118,2023,2,1,0
334,Colgate,Brown,False,20221118,2023,3,2,1
335,Rensselaer,Alaska,False,20221118,2023,1,3,0
336,Cornell,Yale,False,20221118,2023,5,2,0
337,Western Michigan,Minnesota Duluth,False,20221118,2023,4,5,0
338,Penn State,Michigan State,False,20221118,2023,4,3,0
339,Ohio State,Notre Dame,False,20221118,2023,5,2,0
340,Boston University,Northeastern,False,20221118,2023,0,2,0
341,New Hampshire,UMass,False,20221118,2023,2,4,0
342,Providence,Vermont,False,20221118,2023,4,0,0
343,Ferris State,Bowling Green,False,20221118,2023,0,6,0
344,Minnesota State,Northern Michigan,False,20221118,2023,2,3,1
345,UMass Lowell,UConn,False,20221118,2023,3,2,1
346,Wisconsin,Lindenwood,False,20221118,2023,4,3,0
347,St. Thomas - Minnesota,Michigan Tech,False,20221118,2023,2,6,0
348,North Dakota,Miami (OH),False,20221118,2023,7,1,0
349,Colorado College,St. Cloud State,False,20221118,2023,1,3,0
350,American International,Air Force,False,20221119,2023,3,3,1
351,Holy Cross,Mercyhurst,False,20221119,2023,1,4,0
352,Post University,Stonehill,False,20221119,2023,2,5,0
353,UConn,UMass Lowell,False,20221119,2023,4,2,0
354,Ohio State,Notre Dame,False,20221119,2023,0,1,0
355,Western Michigan,Minnesota Duluth,False,20221119,2023,5,3,0
356,Assumption,Long Island University,False,20221119,2023,1,5,0
357,Army,Bentley,False,20221119,2023,5,2,0
358,Cornell,Brown,False,20221119,2023,5,1,0
359,Quinnipiac,Princeton,False,20221119,2023,4,1,0
360,Rensselaer,Alaska,False,20221119,2023,3,3,0
361,Colgate,Yale,False,20221119,2023,8,1,0
362,Clarkson,Arizona State,False,20221119,2023,5,3,0
363,Northeastern,Boston University,False,20221119,2023,3,4,1
364,Providence,Vermont,False,20221119,2023,4,3,1
365,Ferris State,Bowling Green,False,20221119,2023,4,1,0
366,Minnesota State,Northern Michigan,False,20221119,2023,4,1,0
367,St. Thomas - Minnesota,Michigan Tech,False,20221119,2023,3,4,0
368,North Dakota,Miami (OH),False,20221119,2023,3,4,0
369,Penn State,Michigan State,False,20221119,2023,3,7,0
370,Colorado College,St. Cloud State,False,20221119,2023,0,5,0
371,Wisconsin,Lindenwood,False,20221119,2023,5,1,0
372,American International,Air Force,False,20221120,2023,3,1,0
373,Merrimack,Holy Cross,False,20221122,2023,5,1,0
374,Cornell,Sacred Heart,False,20221122,2023,2,1,0
375,Penn State,Alaska,False,20221122,2023,3,2,0
376,Stonehill,Westfield State,False,20221122,2023,5,5,1
